Date,Option,Gain_Pct,Time,Spot_RVOL,Spot_Loc,Decision,Reason
2025-12-09,ASIANPAINT25DEC2760PE,283.33333333333337,09:17,0.5834126184173526,UpperHalf,REJECT,Low Vol (RVOL 0.6 < 2.5) + No Breakout (UpperHalf)
2025-12-09,ASIANPAINT25DEC2780PE,259.32203389830505,09:17,0.5834126184173526,UpperHalf,REJECT,Low Vol (RVOL 0.6 < 2.5) + No Breakout (UpperHalf)
2025-12-09,HINDALCO25DEC780PE,50.943396226415096,09:17,0.5296063874757311,LowerHalf,REJECT,Low Vol (RVOL 0.5 < 2.5) + No Breakout (LowerHalf)
2025-12-09,HINDALCO25DEC800PE,51.5,09:17,0.5296063874757311,LowerHalf,REJECT,Low Vol (RVOL 0.5 < 2.5) + No Breakout (LowerHalf)
2025-12-09,RELIANCE25DEC1500PE,71.42857142857142,09:18,1.930657139190902,LowerHalf,REJECT,Low Vol (RVOL 1.9 < 2.5) + No Breakout (LowerHalf)
2025-12-09,ASIANPAINT25DEC2740PE,218.9655172413793,09:19,0.8557081876615171,UpperHalf,REJECT,Low Vol (RVOL 0.9 < 2.5) + No Breakout (UpperHalf)
2025-12-09,RELIANCE25DEC1540PE,50.593824228028495,09:19,4.732527313918932,LowerHalf,REJECT,No Breakout (LowerHalf)
2025-12-09,BAJAJ-AUTO25DEC8900PE,55.41871921182266,09:21,0.0,Mid,No Spot Data,No Data
2025-12-09,BAJAJ-AUTO25DEC9000PE,56.65796344647518,09:21,0.0,Mid,No Spot Data,No Data
2025-12-09,DRREDDY25DEC1260PE,63.78205128205129,09:25,0.17737608898950524,LowerHalf,REJECT,Low Vol (RVOL 0.2 < 2.5) + No Breakout (LowerHalf)
2025-12-09,DRREDDY25DEC1230PE,71.83098591549295,09:26,0.14115879717162985,LowerHalf,REJECT,Low Vol (RVOL 0.1 < 2.5) + No Breakout (LowerHalf)
2025-12-09,M&M25DEC3650PE,51.74999999999999,09:27,0.0,Mid,No Spot Data,No Data
2025-12-09,DRREDDY25DEC1240PE,64.79591836734691,09:28,0.752049227115905,LowerHalf,REJECT,Low Vol (RVOL 0.8 < 2.5) + No Breakout (LowerHalf)
2025-12-09,DRREDDY25DEC1250PE,60.156249999999986,09:28,0.752049227115905,LowerHalf,REJECT,Low Vol (RVOL 0.8 < 2.5) + No Breakout (LowerHalf)
2025-12-09,DRREDDY25DEC1270PE,55.60975609756097,09:28,0.752049227115905,LowerHalf,REJECT,Low Vol (RVOL 0.8 < 2.5) + No Breakout (LowerHalf)
2025-12-09,INFY25DEC1600PE,51.415094339622655,09:28,2.7886117462055235,LowerHalf,REJECT,No Breakout (LowerHalf)
2025-12-09,DRREDDY25DEC1220PE,80.76923076923077,09:31,0.05679334655537523,LowerHalf,REJECT,Low Vol (RVOL 0.1 < 2.5) + No Breakout (LowerHalf)
2025-12-09,INFY25DEC1560PE,50.23923444976077,09:31,0.9938606131806741,LowerHalf,REJECT,Low Vol (RVOL 1.0 < 2.5) + No Breakout (LowerHalf)
2025-12-09,TITAN25DEC3840CE,154.22740524781344,09:49,0.8341778176365823,UpperHalf,REJECT,Low Vol (RVOL 0.8 < 2.5) + No Breakout (UpperHalf)
2025-12-09,TITAN25DEC3880CE,176.15062761506277,09:49,0.8341778176365823,UpperHalf,REJECT,Low Vol (RVOL 0.8 < 2.5) + No Breakout (UpperHalf)
2025-12-09,TITAN25DEC3900CE,183.29113924050634,09:49,0.8341778176365823,UpperHalf,REJECT,Low Vol (RVOL 0.8 < 2.5) + No Breakout (UpperHalf)
2025-12-09,TITAN25DEC3820CE,135.11904761904762,10:06,0.1566509732733356,UpperHalf,REJECT,Low Vol (RVOL 0.2 < 2.5) + No Breakout (UpperHalf)
2025-12-09,GRASIM25DEC2760CE,76.2121212121212,10:08,0.011582399629362505,LowerHalf,REJECT,Low Vol (RVOL 0.0 < 2.5) + No Breakout (LowerHalf)
2025-12-09,TITAN25DEC3780CE,106.11111111111111,10:12,0.3255506512915882,UpperHalf,REJECT,Low Vol (RVOL 0.3 < 2.5) + No Breakout (UpperHalf)
2025-12-09,TITAN25DEC3700CE,72.028920018075,10:13,0.3332533118002298,UpperHalf,REJECT,Low Vol (RVOL 0.3 < 2.5) + No Breakout (UpperHalf)
2025-12-09,TITAN25DEC3800CE,110.91743119266056,10:13,0.3332533118002298,UpperHalf,REJECT,Low Vol (RVOL 0.3 < 2.5) + No Breakout (UpperHalf)
2025-12-09,TITAN25DEC3860CE,140.0625978090767,10:13,0.3332533118002298,UpperHalf,REJECT,Low Vol (RVOL 0.3 < 2.5) + No Breakout (UpperHalf)
2025-12-09,TITAN25DEC3760CE,84.64541314248538,10:19,0.267188363907846,UpperHalf,REJECT,Low Vol (RVOL 0.3 < 2.5) + No Breakout (UpperHalf)
2025-12-09,COALINDIA25DEC370CE,62.42424242424243,10:20,0.7967610256089538,LowerHalf,REJECT,Low Vol (RVOL 0.8 < 2.5) + No Breakout (LowerHalf)
2025-12-09,GRASIM25DEC2780CE,73.65491651205936,10:20,0.07041051769655286,UpperHalf,REJECT,Low Vol (RVOL 0.1 < 2.5) + No Breakout (UpperHalf)
2025-12-09,GRASIM25DEC2740CE,59.02383654937571,10:22,0.3665653240223729,UpperHalf,REJECT,Low Vol (RVOL 0.4 < 2.5) + No Breakout (UpperHalf)
2025-12-09,TITAN25DEC3740CE,60.99674972914409,10:27,1.3103828732437344,UpperHalf,REJECT,Low Vol (RVOL 1.3 < 2.5) + No Breakout (UpperHalf)
2025-12-09,APOLLOHOSP25DEC7150CE,58.523042754025546,13:31,0.2978784414486253,UpperHalf,REJECT,Low Vol (RVOL 0.3 < 2.5) + No Breakout (UpperHalf)
2025-12-09,APOLLOHOSP25DEC7100CE,51.95482189400522,13:32,3.8383953832977578,AboveUpper,POSSIBLE,Criteria Met
2025-12-09,SUNPHARMA25DEC1780PE,53.29153605015674,14:10,0.3283334127409596,LowerHalf,REJECT,Low Vol (RVOL 0.3 < 2.5) + No Breakout (LowerHalf)
2025-12-10,HINDALCO25DEC850CE,77.58620689655174,09:15,,LowerHalf,REJECT,No Breakout (LowerHalf)
2025-12-10,RELIANCE25DEC1540CE,59.779614325068884,09:16,2.0277506212252536,LowerHalf,REJECT,Low Vol (RVOL 2.0 < 2.5) + No Breakout (LowerHalf)
2025-12-10,ADANIENT25DEC2100CE,50.40650406504065,09:17,0.2371761835144033,UpperHalf,REJECT,Low Vol (RVOL 0.2 < 2.5) + No Breakout (UpperHalf)
2025-12-10,RELIANCE25DEC1580CE,51.42857142857142,09:18,1.7108341308171275,LowerHalf,REJECT,Low Vol (RVOL 1.7 < 2.5) + No Breakout (LowerHalf)
2025-12-10,HINDALCO25DEC840CE,62.5,09:23,1.979514539756262,LowerHalf,REJECT,Low Vol (RVOL 2.0 < 2.5) + No Breakout (LowerHalf)
2025-12-10,LT25DEC4100CE,65.09695290858726,09:23,0.15264024796251038,UpperHalf,REJECT,Low Vol (RVOL 0.2 < 2.5) + No Breakout (UpperHalf)
2025-12-10,EICHERMOT25DEC7150CE,77.70771513353115,09:38,1.1463176071388375,AboveUpper,REJECT,Low Vol (RVOL 1.1 < 2.5)
2025-12-10,EICHERMOT25DEC7200CE,88.13636363636363,09:38,1.1463176071388375,AboveUpper,REJECT,Low Vol (RVOL 1.1 < 2.5)
2025-12-10,EICHERMOT25DEC7250CE,94.65478841870826,09:38,1.1463176071388375,AboveUpper,REJECT,Low Vol (RVOL 1.1 < 2.5)
2025-12-10,EICHERMOT25DEC7300CE,96.99799866577719,09:38,1.1463176071388375,AboveUpper,REJECT,Low Vol (RVOL 1.1 < 2.5)
2025-12-10,HDFCLIFE25DEC780CE,71.63120567375887,09:57,3.0013093099406514,LowerHalf,REJECT,No Breakout (LowerHalf)
2025-12-10,DIVISLAB25DEC6350CE,54.703328509406646,10:02,0.1477489393736592,UpperHalf,REJECT,Low Vol (RVOL 0.1 < 2.5) + No Breakout (UpperHalf)
2025-12-10,DIVISLAB25DEC6400CE,52.1613832853026,10:03,0.2444416347704347,UpperHalf,REJECT,Low Vol (RVOL 0.2 < 2.5) + No Breakout (UpperHalf)
2025-12-10,HDFCLIFE25DEC760CE,54.48504983388703,10:03,0.5954115143624181,LowerHalf,REJECT,Low Vol (RVOL 0.6 < 2.5) + No Breakout (LowerHalf)
2025-12-10,HDFCLIFE25DEC790CE,60.19417475728154,10:06,0.44729310246617315,LowerHalf,REJECT,Low Vol (RVOL 0.4 < 2.5) + No Breakout (LowerHalf)
2025-12-10,HDFCLIFE25DEC770CE,54.090909090909086,10:20,0.6633172652589228,LowerHalf,REJECT,Low Vol (RVOL 0.7 < 2.5) + No Breakout (LowerHalf)
2025-12-10,APOLLOHOSP25DEC7000PE,74.28003972194637,10:49,0.03611670060048617,UpperHalf,REJECT,Low Vol (RVOL 0.0 < 2.5) + No Breakout (UpperHalf)
2025-12-10,HDFCBANK25DEC980PE,57.48031496062993,10:49,3.762001751472727,LowerHalf,REJECT,No Breakout (LowerHalf)
2025-12-10,INDUSINDBK25DEC820PE,80.11695906432747,10:53,0.8022332800188374,LowerHalf,REJECT,Low Vol (RVOL 0.8 < 2.5) + No Breakout (LowerHalf)
2025-12-10,APOLLOHOSP25DEC7050PE,68.88059701492539,10:56,0.037967256117901214,AboveUpper,REJECT,Low Vol (RVOL 0.0 < 2.5)
2025-12-10,INDUSINDBK25DEC860PE,55.82822085889572,10:58,1.1381793852569682,LowerHalf,REJECT,Low Vol (RVOL 1.1 < 2.5) + No Breakout (LowerHalf)
2025-12-10,ULTRACEMCO25DEC11200PE,120.50716648291069,11:00,0.03286018887740372,AboveUpper,REJECT,Low Vol (RVOL 0.0 < 2.5)
2025-12-10,INDUSINDBK25DEC810PE,58.620689655172406,11:04,0.9144999542779947,LowerHalf,REJECT,Low Vol (RVOL 0.9 < 2.5) + No Breakout (LowerHalf)
2025-12-10,INDUSINDBK25DEC850PE,51.325301204819276,11:04,0.9144999542779947,LowerHalf,REJECT,Low Vol (RVOL 0.9 < 2.5) + No Breakout (LowerHalf)
2025-12-10,BRITANNIA25DEC5900PE,64.84848484848484,11:26,0.03646747006329692,UpperHalf,REJECT,Low Vol (RVOL 0.0 < 2.5) + No Breakout (UpperHalf)
2025-12-10,BRITANNIA25DEC5800PE,69.89795918367348,11:48,0.3351870003594862,UpperHalf,REJECT,Low Vol (RVOL 0.3 < 2.5) + No Breakout (UpperHalf)
2025-12-10,BRITANNIA25DEC5850PE,62.84615384615384,11:48,0.3351870003594862,UpperHalf,REJECT,Low Vol (RVOL 0.3 < 2.5) + No Breakout (UpperHalf)
2025-12-10,ULTRACEMCO25DEC11600PE,50.63950734249172,11:59,0.009281944679608762,AboveUpper,REJECT,Low Vol (RVOL 0.0 < 2.5)
2025-12-10,ULTRACEMCO25DEC11300PE,65.0029359953024,12:03,0.01019151984823614,AboveUpper,REJECT,Low Vol (RVOL 0.0 < 2.5)
2025-12-10,ULTRACEMCO25DEC11100PE,82.29854689564068,12:04,0.02258330885653328,AboveUpper,REJECT,Low Vol (RVOL 0.0 < 2.5)
2025-12-10,ULTRACEMCO25DEC11400PE,53.37864854058378,12:30,0.05359613303899226,AboveUpper,REJECT,Low Vol (RVOL 0.1 < 2.5)
2025-12-10,ICICIBANK25DEC1380PE,54.70588235294118,12:36,2.3742537504429273,LowerHalf,REJECT,Low Vol (RVOL 2.4 < 2.5) + No Breakout (LowerHalf)
2025-12-10,ICICIBANK25DEC1340PE,63.20754716981133,13:06,1.6058269065978854,LowerHalf,REJECT,Low Vol (RVOL 1.6 < 2.5) + No Breakout (LowerHalf)
2025-12-10,ICICIBANK25DEC1360PE,54.95049504950495,13:06,1.6058269065978854,LowerHalf,REJECT,Low Vol (RVOL 1.6 < 2.5) + No Breakout (LowerHalf)
2025-12-10,ICICIBANK25DEC1370PE,52.41635687732343,13:06,1.6058269065978854,LowerHalf,REJECT,Low Vol (RVOL 1.6 < 2.5) + No Breakout (LowerHalf)
2025-12-10,ICICIBANK25DEC1350PE,54.30463576158942,13:16,1.6306188034997962,LowerHalf,REJECT,Low Vol (RVOL 1.6 < 2.5) + No Breakout (LowerHalf)
2025-12-11,TITAN25DEC3800PE,65.76923076923077,09:17,0.07958685934757961,UpperHalf,REJECT,Low Vol (RVOL 0.1 < 2.5) + No Breakout (UpperHalf)
2025-12-11,TITAN25DEC3840PE,58.09352517985612,09:17,0.07958685934757961,UpperHalf,REJECT,Low Vol (RVOL 0.1 < 2.5) + No Breakout (UpperHalf)
2025-12-11,DRREDDY25DEC1250CE,71.0344827586207,09:20,0.2803339443569217,LowerHalf,REJECT,Low Vol (RVOL 0.3 < 2.5) + No Breakout (LowerHalf)
2025-12-11,DRREDDY25DEC1260CE,81.26888217522658,09:20,0.2803339443569217,LowerHalf,REJECT,Low Vol (RVOL 0.3 < 2.5) + No Breakout (LowerHalf)
2025-12-11,DRREDDY25DEC1270CE,80.69498069498069,09:20,0.2803339443569217,LowerHalf,REJECT,Low Vol (RVOL 0.3 < 2.5) + No Breakout (LowerHalf)
2025-12-11,DRREDDY25DEC1280CE,89.1891891891892,09:20,0.2803339443569217,LowerHalf,REJECT,Low Vol (RVOL 0.3 < 2.5) + No Breakout (LowerHalf)
2025-12-11,DRREDDY25DEC1290CE,110.74380165289257,09:20,0.2803339443569217,LowerHalf,REJECT,Low Vol (RVOL 0.3 < 2.5) + No Breakout (LowerHalf)
2025-12-11,MARUTI25DEC15900CE,65.49860815457671,09:20,0.07952532699527298,AboveUpper,REJECT,Low Vol (RVOL 0.1 < 2.5)
2025-12-11,MARUTI25DEC16300CE,80.1665404996215,09:20,0.07952532699527298,AboveUpper,REJECT,Low Vol (RVOL 0.1 < 2.5)
2025-12-11,MARUTI25DEC16100CE,75.04892367906066,09:21,0.04869456130090925,AboveUpper,REJECT,Low Vol (RVOL 0.0 < 2.5)
2025-12-11,MARUTI25DEC16000CE,66.69908578097645,09:26,0.050633811780733076,AboveUpper,REJECT,Low Vol (RVOL 0.1 < 2.5)
2025-12-11,MARUTI25DEC16200CE,75.9071980963712,09:26,0.050633811780733076,AboveUpper,REJECT,Low Vol (RVOL 0.1 < 2.5)
2025-12-11,MARUTI25DEC16400CE,77.1078662270372,09:27,0.1531243272449279,AboveUpper,REJECT,Low Vol (RVOL 0.2 < 2.5)
2025-12-11,SUNPHARMA25DEC1760CE,59.05405405405406,09:28,0.19372616569123235,LowerHalf,REJECT,Low Vol (RVOL 0.2 < 2.5) + No Breakout (LowerHalf)
2025-12-11,ASIANPAINT25DEC2740PE,62.71186440677968,09:31,0.4564020600248218,LowerHalf,REJECT,Low Vol (RVOL 0.5 < 2.5) + No Breakout (LowerHalf)
2025-12-11,ASIANPAINT25DEC2760PE,55.55555555555556,09:31,0.4564020600248218,LowerHalf,REJECT,Low Vol (RVOL 0.5 < 2.5) + No Breakout (LowerHalf)
2025-12-11,ASIANPAINT25DEC2780PE,58.25688073394494,09:31,0.4564020600248218,LowerHalf,REJECT,Low Vol (RVOL 0.5 < 2.5) + No Breakout (LowerHalf)
2025-12-11,ASIANPAINT25DEC2720PE,55.68513119533529,09:33,0.2443410939848924,LowerHalf,REJECT,Low Vol (RVOL 0.2 < 2.5) + No Breakout (LowerHalf)
2025-12-11,KOTAKBANK25DEC2160CE,229.1770573566085,09:36,0.47342489884666833,LowerHalf,REJECT,Low Vol (RVOL 0.5 < 2.5) + No Breakout (LowerHalf)
2025-12-11,TCS25DEC3200PE,58.379578246392896,09:36,1.6669026916285092,UpperHalf,REJECT,Low Vol (RVOL 1.7 < 2.5) + No Breakout (UpperHalf)
2025-12-11,TITAN25DEC3740PE,52.53549695740367,09:37,0.6483933270463152,UpperHalf,REJECT,Low Vol (RVOL 0.6 < 2.5) + No Breakout (UpperHalf)
2025-12-11,TITAN25DEC3760PE,56.72413793103449,09:37,0.6483933270463152,UpperHalf,REJECT,Low Vol (RVOL 0.6 < 2.5) + No Breakout (UpperHalf)
2025-12-11,KOTAKBANK25DEC2180CE,274.02135231316726,09:58,0.15734732855902628,LowerHalf,REJECT,Low Vol (RVOL 0.2 < 2.5) + No Breakout (LowerHalf)
2025-12-11,KOTAKBANK25DEC2120CE,145.9697732997481,10:03,0.26369006173308107,LowerHalf,REJECT,Low Vol (RVOL 0.3 < 2.5) + No Breakout (LowerHalf)
2025-12-11,KOTAKBANK25DEC2200CE,305.94059405940595,10:03,0.26369006173308107,LowerHalf,REJECT,Low Vol (RVOL 0.3 < 2.5) + No Breakout (LowerHalf)
2025-12-11,KOTAKBANK25DEC2220CE,345.71428571428567,10:03,0.26369006173308107,LowerHalf,REJECT,Low Vol (RVOL 0.3 < 2.5) + No Breakout (LowerHalf)
2025-12-11,KOTAKBANK25DEC2140CE,172.16666666666669,10:04,1.0606261575266802,LowerHalf,REJECT,Low Vol (RVOL 1.1 < 2.5) + No Breakout (LowerHalf)
2025-12-11,KOTAKBANK25DEC2100CE,111.45454545454545,10:06,1.2868967081142673,LowerHalf,REJECT,Low Vol (RVOL 1.3 < 2.5) + No Breakout (LowerHalf)
2025-12-11,KOTAKBANK25DEC2240CE,343.80952380952385,10:06,1.2868967081142673,LowerHalf,REJECT,Low Vol (RVOL 1.3 < 2.5) + No Breakout (LowerHalf)
2025-12-11,GRASIM25DEC2780CE,96.12903225806451,10:15,0.05581179689657388,LowerHalf,REJECT,Low Vol (RVOL 0.1 < 2.5) + No Breakout (LowerHalf)
2025-12-11,ADANIENT25DEC2100CE,66.88,10:16,0.17786658703601066,LowerHalf,REJECT,Low Vol (RVOL 0.2 < 2.5) + No Breakout (LowerHalf)
2025-12-11,GRASIM25DEC2760CE,86.25472887767968,10:17,0.07827980937718777,UpperHalf,REJECT,Low Vol (RVOL 0.1 < 2.5) + No Breakout (UpperHalf)
2025-12-11,GRASIM25DEC2800CE,99.19999999999999,10:18,0.03803119732385371,LowerHalf,REJECT,Low Vol (RVOL 0.0 < 2.5) + No Breakout (LowerHalf)
2025-12-11,KOTAKBANK25DEC2080CE,76.20320855614976,10:18,0.4638929665971011,LowerHalf,REJECT,Low Vol (RVOL 0.5 < 2.5) + No Breakout (LowerHalf)
2025-12-11,GRASIM25DEC2740CE,71.95004803073968,10:20,0.12300017017535353,UpperHalf,REJECT,Low Vol (RVOL 0.1 < 2.5) + No Breakout (UpperHalf)
2025-12-11,GRASIM25DEC2820CE,105.26315789473684,10:20,0.12300017017535353,UpperHalf,REJECT,Low Vol (RVOL 0.1 < 2.5) + No Breakout (UpperHalf)
2025-12-11,KOTAKBANK25DEC2060CE,62.51378169790518,10:24,0.4789834763541269,UpperHalf,REJECT,Low Vol (RVOL 0.5 < 2.5) + No Breakout (UpperHalf)
2025-12-11,DIVISLAB25DEC6350CE,101.62715016271503,10:27,0.06651753599336961,UpperHalf,REJECT,Low Vol (RVOL 0.1 < 2.5) + No Breakout (UpperHalf)
2025-12-11,DIVISLAB25DEC6500CE,132.51589464123526,10:27,0.06651753599336961,UpperHalf,REJECT,Low Vol (RVOL 0.1 < 2.5) + No Breakout (UpperHalf)
2025-12-11,DIVISLAB25DEC6400CE,104.94505494505495,10:29,0.039289621431302955,UpperHalf,REJECT,Low Vol (RVOL 0.0 < 2.5) + No Breakout (UpperHalf)
2025-12-11,DIVISLAB25DEC6450CE,116.73611111111113,10:29,0.039289621431302955,UpperHalf,REJECT,Low Vol (RVOL 0.0 < 2.5) + No Breakout (UpperHalf)
2025-12-11,DIVISLAB25DEC6300CE,89.36963819470346,10:30,0.054006505841717824,AboveUpper,REJECT,Low Vol (RVOL 0.1 < 2.5)
2025-12-11,TITAN25DEC3760CE,50.822784810126585,10:32,0.23596950838894823,UpperHalf,REJECT,Low Vol (RVOL 0.2 < 2.5) + No Breakout (UpperHalf)
2025-12-11,ULTRACEMCO25DEC11400CE,53.06122448979592,10:32,0.15306758407496907,AboveUpper,REJECT,Low Vol (RVOL 0.2 < 2.5)
2025-12-11,ULTRACEMCO25DEC11500CE,52.697674418604656,10:32,0.15306758407496907,AboveUpper,REJECT,Low Vol (RVOL 0.2 < 2.5)
2025-12-11,ULTRACEMCO25DEC11600CE,64.36619718309859,10:32,0.15306758407496907,AboveUpper,REJECT,Low Vol (RVOL 0.2 < 2.5)
2025-12-11,DRREDDY25DEC1240CE,50.16666666666666,10:41,0.7596207519973089,LowerHalf,REJECT,Low Vol (RVOL 0.8 < 2.5) + No Breakout (LowerHalf)
2025-12-11,ADANIENT25DEC2200CE,78.44396859386154,10:50,2.1371924746739723,LowerHalf,REJECT,Low Vol (RVOL 2.1 < 2.5) + No Breakout (LowerHalf)
2025-12-11,ADANIENT25DEC2300CE,82.37082066869301,12:36,1.4209392221289265,LowerHalf,REJECT,Low Vol (RVOL 1.4 < 2.5) + No Breakout (LowerHalf)
2025-12-12,AXISBANK25DEC1310CE,62.5,09:15,,LowerHalf,REJECT,No Breakout (LowerHalf)
2025-12-12,HINDALCO25DEC820CE,87.99999999999999,09:15,,LowerHalf,REJECT,No Breakout (LowerHalf)
2025-12-12,HINDALCO25DEC830CE,108.95522388059702,09:15,,LowerHalf,REJECT,No Breakout (LowerHalf)
2025-12-12,HINDALCO25DEC840CE,122.0,09:15,,LowerHalf,REJECT,No Breakout (LowerHalf)
2025-12-12,HINDALCO25DEC850CE,125.13089005235601,09:15,,LowerHalf,REJECT,No Breakout (LowerHalf)
2025-12-12,HINDALCO25DEC860CE,148.06201550387595,09:15,,LowerHalf,REJECT,No Breakout (LowerHalf)
2025-12-12,LT25DEC4100CE,71.06741573033707,09:15,,UpperHalf,REJECT,No Breakout (UpperHalf)
2025-12-12,LT25DEC4200CE,132.5,09:15,,UpperHalf,REJECT,No Breakout (UpperHalf)
2025-12-12,LT25DEC4000CE,51.59817351598176,09:16,0.6713107051821626,UpperHalf,REJECT,Low Vol (RVOL 0.7 < 2.5) + No Breakout (UpperHalf)
2025-12-12,BPCL25DEC350CE,95.33678756476685,09:17,1.6213840012049348,LowerHalf,REJECT,Low Vol (RVOL 1.6 < 2.5) + No Breakout (LowerHalf)
2025-12-12,ULTRACEMCO25DEC11400CE,70.31216818857507,09:17,0.12893313350042804,UpperHalf,REJECT,Low Vol (RVOL 0.1 < 2.5) + No Breakout (UpperHalf)
2025-12-12,ULTRACEMCO25DEC11500CE,89.46749043836424,09:17,0.12893313350042804,UpperHalf,REJECT,Low Vol (RVOL 0.1 < 2.5) + No Breakout (UpperHalf)
2025-12-12,ULTRACEMCO25DEC11700CE,106.01336302895324,09:17,0.12893313350042804,UpperHalf,REJECT,Low Vol (RVOL 0.1 < 2.5) + No Breakout (UpperHalf)
2025-12-12,ULTRACEMCO25DEC11800CE,127.81954887218046,09:17,0.12893313350042804,UpperHalf,REJECT,Low Vol (RVOL 0.1 < 2.5) + No Breakout (UpperHalf)
2025-12-12,ULTRACEMCO25DEC11900CE,132.12121212121212,09:17,0.12893313350042804,UpperHalf,REJECT,Low Vol (RVOL 0.1 < 2.5) + No Breakout (UpperHalf)
2025-12-12,MARUTI25DEC16400CE,82.85714285714286,09:18,0.17222374637416427,AboveUpper,REJECT,Low Vol (RVOL 0.2 < 2.5)
2025-12-12,MARUTI25DEC16500CE,83.556338028169,09:18,0.17222374637416427,AboveUpper,REJECT,Low Vol (RVOL 0.2 < 2.5)
2025-12-12,MARUTI25DEC16700CE,100.05991611743556,09:18,0.17222374637416427,AboveUpper,REJECT,Low Vol (RVOL 0.2 < 2.5)
2025-12-12,ULTRACEMCO25DEC11600CE,80.67104303428154,09:18,0.04564281039194335,AboveUpper,REJECT,Low Vol (RVOL 0.0 < 2.5)
2025-12-12,MARUTI25DEC16600CE,90.8393501805054,09:19,0.38417118019205315,AboveUpper,REJECT,Low Vol (RVOL 0.4 < 2.5)
2025-12-12,APOLLOHOSP25DEC7150CE,71.49853085210577,09:27,0.025868157146026922,UpperHalf,REJECT,Low Vol (RVOL 0.0 < 2.5) + No Breakout (UpperHalf)
2025-12-12,MARUTI25DEC16300CE,60.595957491144006,09:29,0.15762925598990254,AboveUpper,REJECT,Low Vol (RVOL 0.2 < 2.5)
2025-12-12,NESTLEIND25DEC1230CE,102.7149321266968,09:32,0.07106242898322797,LowerHalf,REJECT,Low Vol (RVOL 0.1 < 2.5) + No Breakout (LowerHalf)
2025-12-12,NESTLEIND25DEC1240CE,107.97546012269936,09:33,0.19101295377371466,LowerHalf,REJECT,Low Vol (RVOL 0.2 < 2.5) + No Breakout (LowerHalf)
2025-12-12,JSWSTEEL25DEC1130CE,50.50505050505052,09:38,0.918999917891358,LowerHalf,REJECT,Low Vol (RVOL 0.9 < 2.5) + No Breakout (LowerHalf)
2025-12-12,MARUTI25DEC16200CE,52.60774777796412,09:39,0.028585924719688727,AboveUpper,REJECT,Low Vol (RVOL 0.0 < 2.5)
2025-12-12,NESTLEIND25DEC1250CE,110.92436974789916,09:39,0.02678396386097619,LowerHalf,REJECT,Low Vol (RVOL 0.0 < 2.5) + No Breakout (LowerHalf)
2025-12-12,NESTLEIND25DEC1210CE,72.42206235011992,09:44,0.6322999404144612,LowerHalf,REJECT,Low Vol (RVOL 0.6 < 2.5) + No Breakout (LowerHalf)
2025-12-12,TITAN25DEC3920CE,66.47834274952919,09:45,0.5632874830931903,UpperHalf,REJECT,Low Vol (RVOL 0.6 < 2.5) + No Breakout (UpperHalf)
2025-12-12,HINDUNILVR25DEC2260PE,299.0,09:48,0.9759742618441205,UpperHalf,REJECT,Low Vol (RVOL 1.0 < 2.5) + No Breakout (UpperHalf)
2025-12-12,HINDUNILVR25DEC2280PE,234.21052631578948,09:48,0.9759742618441205,UpperHalf,REJECT,Low Vol (RVOL 1.0 < 2.5) + No Breakout (UpperHalf)
2025-12-12,HINDUNILVR25DEC2300PE,196.04651162790697,09:48,0.9759742618441205,UpperHalf,REJECT,Low Vol (RVOL 1.0 < 2.5) + No Breakout (UpperHalf)
2025-12-12,TITAN25DEC3900CE,52.73492286115008,09:56,0.0830167114570624,UpperHalf,REJECT,Low Vol (RVOL 0.1 < 2.5) + No Breakout (UpperHalf)
2025-12-12,HINDUNILVR25DEC2240PE,314.0,10:04,0.692038972333079,LowerHalf,REJECT,Low Vol (RVOL 0.7 < 2.5) + No Breakout (LowerHalf)
2025-12-12,HINDUNILVR25DEC2320PE,135.29411764705884,10:05,1.4686011260283718,LowerHalf,REJECT,Low Vol (RVOL 1.5 < 2.5) + No Breakout (LowerHalf)
2025-12-12,HINDUNILVR25DEC2340PE,110.32608695652173,10:05,1.4686011260283718,LowerHalf,REJECT,Low Vol (RVOL 1.5 < 2.5) + No Breakout (LowerHalf)
2025-12-12,ASIANPAINT25DEC2700PE,62.132352941176485,10:13,0.6279657361186852,UpperHalf,REJECT,Low Vol (RVOL 0.6 < 2.5) + No Breakout (UpperHalf)
2025-12-12,ASIANPAINT25DEC2800PE,52.17391304347826,10:16,0.45859471046241157,UpperHalf,REJECT,Low Vol (RVOL 0.5 < 2.5) + No Breakout (UpperHalf)
2025-12-12,APOLLOHOSP25DEC7100CE,58.54166666666667,10:33,0.040022991180829866,UpperHalf,REJECT,Low Vol (RVOL 0.0 < 2.5) + No Breakout (UpperHalf)
2025-12-12,NESTLEIND25DEC1220CE,80.12422360248446,11:01,2.2745164755248424,LowerHalf,REJECT,Low Vol (RVOL 2.3 < 2.5) + No Breakout (LowerHalf)
2025-12-12,NESTLEIND25DEC1200CE,51.16666666666667,12:16,1.2695532039253001,LowerHalf,REJECT,Low Vol (RVOL 1.3 < 2.5) + No Breakout (LowerHalf)
2025-12-12,BRITANNIA25DEC5900CE,50.678087080656674,12:17,0.23208353472809165,UpperHalf,REJECT,Low Vol (RVOL 0.2 < 2.5) + No Breakout (UpperHalf)
2025-12-15,M&M25DEC3650PE,72.43523316062178,09:15,0.0,Mid,No Spot Data,No Data
